gid,geom
1,"POLYGON ((6.912830786753471 53.34576105303415, 6.911548061963257 53.34656403985304, 6.909332828367572 53.34791197793967, 6.908426479150116 53.34814641411985, 6.907108146703764 53.34826980971817, 6.905869456691246 53.34889041935462, 6.904925217746746 53.34977158618977, 6.903513981668659 53.35084602550184, 6.902230663768604 53.35219414116548, 6.901462215354492 53.35331438440269, 6.900895515776559 53.35399063068479, 6.900445585328714 53.35452632757242, 6.899488478137894 53.3559289681097, 6.898737255470551 53.35757158943256, 6.89840626892309 53.35885760843831, 6.898400236450138 53.35929833775454, 6.898281070277509 53.36075253198023, 6.898106578220339 53.36233107494607, 6.897632828919289 53.36352292110046, 6.897258951822667 53.36478068075069, 6.896936859845958 53.36559005538903, 6.896636101411164 53.36613911158195, 6.896224796232992 53.36748574920564, 6.8961177667615 53.36860736310651, 6.896016621673249 53.3696571644865, 6.895899442798197 53.37053553233566, 6.895406290702685 53.37141186642619, 6.894394050019243 53.37292981914659, 6.893654872091514 53.37441978740765, 6.893021456592838 53.3759038578477, 6.89250708183698 53.37722045798217, 6.891829022238343 53.37851425278257, 6.891046785138879 53.37942706889275, 6.890677222262967 53.38026202320339, 6.890414684584431 53.38089316697419, 6.890138862064846 53.38168588314016, 6.890369307543625 53.38272741801319, 6.890965249457942 53.38371670056701, 6.891389429734024 53.38478191629086, 6.891420784321053 53.3856826298619, 6.89111919200851 53.38733838870498, 6.890749139421152 53.3889111535099, 6.890625738129589 53.39077909218368, 6.890115846959956 53.39277064557554, 6.889745933468241 53.39397449387933, 6.889011439354918 53.39595044465358, 6.888148089595092 53.39711279677691, 6.887545685310263 53.39912860947975, 6.887253690697768 53.39974987749041, 6.887283735570949 53.40029962866923, 6.886943964367981 53.4011354396242, 6.886829966750718 53.40178893083731, 6.886468013441409 53.40289402276496, 6.886410884846035 53.40340521935681, 6.886338734624177 53.40391597420514, 6.885931932461514 53.40519970135981, 6.885622623229441 53.40639631450947, 6.885483963854031 53.40716604886514, 6.885144345140591 53.40818181277134, 6.884735990180123 53.40948348336432, 6.88436454661082 53.41088521272791, 6.884414969018625 53.41210139404261, 6.884533118613782 53.41340954279548, 6.884341716475276 53.41408774426261, 6.883713330496612 53.41549990836995, 6.883329504728215 53.4166853200888, 6.882934148174421 53.41709658605107, 6.882573272699991 53.41745487866276, 6.882050186471997 53.41905008493355, 6.882586611723495 53.41966871117864, 6.883746237325024 53.42058458855229, 6.884733967415461 53.42157637947294, 6.885054435309145 53.42189172014548, 6.885387716500717 53.4222344293593, 6.885765816747393 53.42349621679315, 6.88590991995668 53.42394133660634, 6.886864767066591 53.42606584092986, 6.888011384339427 53.42824095033887, 6.888786303163715 53.42999124163037, 6.889970084755316 53.43169438094775, 6.890254655746291 53.4321037800209, 6.891621092635873 53.4338084141029, 6.892514954472292 53.43503130017679, 6.892966234871491 53.43577333141832, 6.893235020055323 53.43708585163837, 6.893201075029235 53.43749874223053, 6.892976957695622 53.4383919233219, 6.892581766528571 53.4389831705761, 6.891702098571554 53.43978514799814, 6.89088031462545 53.44061580981845, 6.888662681158743 53.44247621189061, 6.886321139165385 53.44400902792756, 6.885062440293964 53.44483581995235, 6.884597592995177 53.44517306685583, 6.882237028611971 53.44675023873297, 6.880103088291735 53.44813608893325, 6.878654619589302 53.44888525755576, 6.877876339956816 53.44916553849611, 6.876899246424601 53.44951740558054, 6.875149956549156 53.45025767915614, 6.874338597965105 53.45077363179283, 6.873329879677466 53.45094185817673, 6.871848345486288 53.4511771174197, 6.870354909842805 53.45155596893888, 6.869112611203063 53.45199619704314, 6.867985377923502 53.4525027915091, 6.867126718484809 53.45322424714486, 6.866470787996372 53.45368175553616, 6.865287051433183 53.45414167100458, 6.863615394288902 53.45466814006188, 6.85989974098446 53.45566501474026, 6.856092319881343 53.456857011821, 6.849628493949369 53.45862697679966, 6.845662588104327 53.45972398842196, 6.841141527218716 53.46078638321639, 6.840025502529187 53.46099327286991, 6.837784593136063 53.46140865761272, 6.836623955915129 53.461623779848, 6.832103937024761 53.46230798174786, 6.83033003236519 53.46260602769681, 6.827098742438528 53.46320249061176, 6.823562070586903 53.46348382926261, 6.820025326457986 53.46394502051542, 6.81704198317888 53.46445865951546, 6.816085393751552 53.46453801276335, 6.81408191099588 53.46487394929269, 6.81339452579863 53.46497933692299, 6.809661201839314 53.46562330416063, 6.807411676832865 53.46601474445374, 6.805805172813995 53.46629047295523, 6.802194982256164 53.46690192309659, 6.798363389015026 53.46781254095406, 6.794775335948254 53.46869438135388, 6.791543730167898 53.46946088685417, 6.788245003797085 53.47030626820943, 6.786408459326067 53.4709797219847, 6.784556055277697 53.47166166905185, 6.783070123685601 53.47211170875698, 6.779335747982228 53.47275475312193, 6.778766212487947 53.47289050773419, 6.777605990494211 53.47323335344864, 6.776129639910929 53.47374658783188, 6.774951068640815 53.4743048053999, 6.773795357410723 53.4745937656003, 6.773488386074944 53.47465646003589, 6.77007773749055 53.47539001099032, 6.768003057516836 53.47601999739371, 6.765026957421499 53.47678457793531, 6.761740449309883 53.47729672101141, 6.758972118880966 53.47791466193645, 6.758050171471818 53.47812043932799, 6.754115675168786 53.47915257564493, 6.748954348003937 53.48041717272228, 6.746072171851757 53.48131014535603, 6.745327695683033 53.48154839546578, 6.743245017198643 53.48208775673569, 6.74168692857704 53.48249012555716, 6.737377045803967 53.48349229583951, 6.736792195035698 53.48362739552628, 6.734169583683918 53.48430307865556, 6.734031082119082 53.48433483640292, 6.731857853805379 53.48487124359738, 6.728750108717319 53.4857479281907, 6.724377810083901 53.48711667351272, 6.721310938629732 53.48839035060053, 6.718809734850912 53.48905144803108, 6.716632535601122 53.4898034320635, 6.714679893239369 53.49040031252203, 6.713140794252441 53.49109985876872, 6.711468064501463 53.49194824671498, 6.710091590397903 53.49285971703571, 6.709221484549607 53.49349881293341, 6.708360867806401 53.4936792866668, 6.707419271420712 53.49374928306813, 6.706204171224567 53.49366687850522, 6.705444156413069 53.4933825225842, 6.704848413098105 53.49329218530736, 6.7038588356606 53.49356763578232, 6.702401942582597 53.49383767219209, 6.700568799723491 53.49409608856089, 6.698084116933098 53.49403743000537, 6.697510159038336 53.49421767764638, 6.697108182907056 53.49502411239688, 6.697425998032383 53.49570879216992, 6.698511102371915 53.49676807986781, 6.698974783838771 53.49751124359004, 6.698848913869438 53.49809224552494, 6.698125154119004 53.49878077447687, 6.697191966775971 53.49927387288152, 6.69627590310594 53.49956953209826, 6.695053646625554 53.49956778568974, 6.69364820367938 53.49941639601566, 6.692522268378895 53.499174646928, 6.691435810507572 53.49882612816542, 6.690207007536587 53.49803228166593, 6.68973141736341 53.49777462051983, 6.688772230704744 53.49717805962772, 6.687836141359258 53.49666318967173, 6.686187468324737 53.4963602112657, 6.684530418617602 53.49632690076077, 6.683627817438406 53.49664088113727, 6.683680784886792 53.49724541052851, 6.683941528268522 53.49806333677247, 6.684188794163493 53.49886284752534, 6.68391612421991 53.49939430160064, 6.683102969727585 53.50041291840157, 6.682584743330884 53.50168362215393, 6.68323606188714 53.50252264455825, 6.684294787389587 53.50284337995492, 6.686726981227545 53.50299065937559, 6.68748391652141 53.50331102459997, 6.687305689217133 53.50397138135047, 6.686825986560259 53.50428047505131, 6.6855744781813 53.50443970234025, 6.684180449614717 53.5046754883798, 6.682854040697802 53.50517430382407, 6.682135578240011 53.50597088938204, 6.682116588108983 53.50670815938066, 6.681913041583444 53.50748470229461, 6.681694653591786 53.50773888551679, 6.680045729431812 53.50829966605595, 6.678433744475858 53.50860961932121, 6.676950956317932 53.50899554643846, 6.676170990654407 53.50945725536018, 6.675201733586193 53.51001206621145, 6.673939983893614 53.51045880854127, 6.672539578348034 53.51093722568723, 6.672152678560467 53.51156408840387, 6.672698884239232 53.5118779954154, 6.673660997912702 53.51209683347557, 6.673789594033866 53.51235277766035, 6.673577719988321 53.51287709811326, 6.673316442964006 53.51310294123051, 6.672694918766724 53.51365053362902, 6.672080589769309 53.514288329308, 6.670730992999812 53.51504725325918, 6.670077584072968 53.5154408721039, 6.669000781115723 53.51653219256219, 6.668365425355117 53.51775420509933, 6.668232538214005 53.51806501356513, 6.668039554497021 53.51854492065154, 6.66694350842862 53.51950965018444, 6.665777876800598 53.52075115237203, 6.662025152968188 53.52291093354402, 6.661490445965377 53.52332620222082, 6.660775913524117 53.52389783746133, 6.658854161952283 53.52566462362702, 6.658021034493906 53.52689842042179, 6.656928225094776 53.52730527573429, 6.655302681689093 53.52758753086929, 6.653593141493069 53.52796612576496, 6.652758584840079 53.52818304023426, 6.651850152663298 53.52803771192805, 6.650016603497466 53.52759354241523, 6.647888207898944 53.5270681456523, 6.646879976325 53.52702764109033, 6.646511426399013 53.52709710720276, 6.645804443177514 53.52723697772286, 6.644319946900526 53.52763147974574, 6.642622998022164 53.52803731449268, 6.641159014638348 53.52819846443451, 6.640095320548075 53.52844411684148, 6.639448559775288 53.52875680642317, 6.638833494197447 53.5290524886856, 6.637961613485843 53.5295200912704, 6.636464295784084 53.53005807499135, 6.63499546784363 53.53027299282902, 6.634224979808914 53.530275832867, 6.633074798139795 53.53013178448111, 6.63153779220801 53.53009256816031, 6.630074506561425 53.53007364335063, 6.629558453702121 53.53027340671607, 6.628465295870383 53.53068000870523, 6.627316587825165 53.53137280627136, 6.626760748274796 53.53236316994777, 6.626607558474242 53.53358214200475, 6.626596988081673 53.53523751592346, 6.626743455930146 53.53648389437686, 6.626666498144706 53.53684141246344, 6.626505458085955 53.53746624070511, 6.626033668267998 53.53784734914661, 6.62587826683264 53.537896457469, 6.624603326181284 53.53830631697849, 6.623568548024389 53.53890368109472, 6.622214127350381 53.53986891887415, 6.621052499354352 53.54019232287245, 6.620369834714402 53.54022483937985, 6.619580127748844 53.54027198089347, 6.618659557847698 53.54043197815387, 6.618588953340748 53.54054673529565, 6.618095628557263 53.54099912501307, 6.617517290574987 53.54189875671428, 6.616599665348507 53.54253574772861, 6.615620955938467 53.54317980696248, 6.614705519151465 53.54413179784043, 6.614538926942852 53.54430651778211, 6.61421723820782 53.5455471603359, 6.614430901062899 53.54654371400598, 6.61535922590666 53.54714885068549, 6.615858674802081 53.54747952225028, 6.616362046598275 53.54793629199593, 6.616694116232483 53.54845065474299, 6.616329371312649 53.54987393353396, 6.616254901505561 53.55016450920933, 6.615643808440137 53.55126106182011, 6.614931841796035 53.55264238100172, 6.613508479907829 53.55386631102215, 6.611537133143149 53.55479400658296, 6.607947682106705 53.55573362362314, 6.604109883438207 53.55657531453242, 6.601007293379207 53.55730515152206, 6.599073939695241 53.55780193651005, 6.595801253224809 53.55874223076616, 6.594392971989818 53.55918006423794, 6.592412510061604 53.55979574576736, 6.589664609208246 53.56077949930467, 6.587988610031385 53.56143724736756, 6.587006830738034 53.56193702313596, 6.586120050299754 53.56239231485431, 6.584646329982285 53.5631489186889, 6.581269828138357 53.56473344010767, 6.581187442016861 53.56477845426701, 6.579012917348068 53.56596652130966, 6.576708467370922 53.56705407717309, 6.57459160475414 53.56791774169213, 6.574150877910157 53.56809754584759, 6.572181520124532 53.5688177462729, 6.569794775685348 53.56971975075014, 6.551246451321358 53.58261351948308, 6.412673845431377 53.60428507713556, 6.345854361678541 53.72449722334867, 6.346984687139793 53.72549882232065, 6.332861111000057 53.75083332900005, 6.264250000000061 53.81469443900005, 6.107833333000031 53.99911110900007, 6.000000000000057 54.18666666900003, 5.000000000000057 54.61999999900007, 5.000000000000057 54.99999999900007, 4.333333333000041 55.33333332900003, 3.370277778000059 55.76499999900005, 3.399999991276617 55.83499999756273, 3.350000721532207 55.91927778131199, 3.562700307000057 55.88464176400004, 4.250000000000057 55.77272222100004, 4.750000000000057 55.40416666600004, 5.150000000000034 55.24999999900007, 5.403333333000035 55.24999999900007, 5.750000000000057 55.51119444400007, 7.55266666700004 55.16761111000005, 7.906829495000068 55.11859762200004, 8.301944444000071 55.06391666600007, 8.338593570000057 55.07020023000007, 8.373813570000038 55.08374710500004, 8.397452783000062 55.08532305200004, 8.414450445000057 55.08645623000007, 8.44966944500004 55.07561923000003, 8.471343570000045 55.05665523000005, 8.501649445000055 55.03627923000005, 8.514502570000047 55.02763723000004, 8.61027449900007 54.95452252700005, 8.664544970000065 54.91309096500004, 8.667478170117382 54.91095783809825, 8.668524378302623 54.91127856702884, 8.669675316048417 54.91134750957563, 8.671349194298628 54.91124090647875, 8.675656587215141 54.9107564076598, 8.677197663519234 54.91086154195931, 8.680346010660479 54.91049092640235, 8.686891581182467 54.9088394022964, 8.696024376179656 54.90530719895516, 8.696789836642662 54.90460782970275, 8.699674369236096 54.90371636641705, 8.70081876815005 54.90280810411453, 8.70758017509374 54.90091984599759, 8.709804258129065 54.89877916635663, 8.716649149188671 54.89724373004805, 8.716311016158725 54.89646725750053, 8.718441716582715 54.89557939974027, 8.725445753988382 54.89346638211137, 8.727995925855222 54.89270671206216, 8.733617788573421 54.89294095449067, 8.735070830612388 54.89300145726502, 8.738132796216714 54.8931335394013, 8.749458595353854 54.89563190498649, 8.750269736865677 54.89672898038729, 8.755057224441543 54.89684789389887, 8.759684318422682 54.89453653574446, 8.77691171358618 54.89266905095037, 8.776795905737984 54.89399724333475, 8.776343432029302 54.89549897547833, 8.777890979447829 54.89566892545223, 8.780911845199427 54.89713970509759, 8.781199682426415 54.89778670049314, 8.786811691726083 54.89840964734112, 8.790420044022961 54.89967860362827, 8.792514098590923 54.9010438631912, 8.793136006745364 54.90145604148879, 8.795987668166523 54.90220320472155, 8.798949667363804 54.90250294398515, 8.798959863719489 54.90457619667561, 8.811303971679113 54.90591583631257, 8.811805818794467 54.90465707670054, 8.812559802192707 54.90449653606392, 8.814184569556552 54.90397954634449, 8.818795764901013 54.90395064868665, 8.821971385572414 54.90556298476605, 8.823009399078478 54.90570227464989, 8.824017552047577 54.90683304346333, 8.829417000277756 54.90633377339693, 8.829002701246271 54.90578090871791, 8.82983304919472 54.90567528938715, 8.83126001238392 54.90617429829072, 8.8325916317756 54.90600734993186, 8.832985823573557 54.90667660662996, 8.837005166772514 54.90546366758823, 8.842243111900022 54.90096385546509, 8.844958603950515 54.89922217315844, 8.846659733221051 54.89832883748269, 8.848693929045982 54.89727825058989, 8.851956304901062 54.8970841531907, 8.856136611171301 54.89683531897879, 8.85944563853525 54.89663824865875, 8.860019395248271 54.89671686114538, 8.860586724468897 54.89696160313072, 8.860831054005519 54.89703597942513, 8.861482583604314 54.89723430824438, 8.862216484690256 54.89743369210358, 8.862696889330806 54.89779603169138, 8.862927467687328 54.89822639868908, 8.863532347801229 54.89856658829885, 8.864226933288261 54.89871796557968, 8.864917548750576 54.8989500649198, 8.865400036745076 54.8995749154991, 8.865865828731559 54.89987209937451, 8.866508716527298 54.89994504725637, 8.867351143087244 54.89993965330047, 8.870390969554618 54.89973584104894, 8.871295107517737 54.89958560102274, 8.871806400766586 54.8994303403763, 8.872287766121771 54.89932323287061, 8.872749433636651 54.89938226087193, 8.873456344045026 54.89959699664625, 8.873999545185329 54.90007310233707, 8.874737322821051 54.90060021941163, 8.875392795875065 54.90107774844644, 8.87633199344665 54.901477991994, 8.877025472023552 54.90169713780485, 8.877517571584633 54.90204314751223, 8.878129354760693 54.90219653318685, 8.878859578454888 54.90218963535516, 8.879981739518742 54.90205892033498, 8.883065506621582 54.90205317006043, 8.887213989058695 54.90250584244662, 8.887683657263128 54.9027059216667, 8.888877803245629 54.90378878782063, 8.889291367885324 54.90398815201397, 8.889880076529781 54.90401176085223, 8.890432734930091 54.90424523322523, 8.892035848942808 54.90491258519899, 8.892513543700856 54.90490242674497, 8.892880824910165 54.90484233938032, 8.893876539958692 54.90449895249124, 8.894392712856048 54.90421423730779, 8.894903977261832 54.90405888597402, 8.895467076210771 54.90401743340144, 8.89700809853756 54.90410151776238, 8.899610030511933 54.90434450186216, 8.901402422185518 54.90446404322685, 8.90218819767645 54.90447388625464, 8.902978850495879 54.90435435816169, 8.903490694540686 54.90418280132786, 8.903920172521428 54.90396167760294, 8.904484481010513 54.90388784297764, 8.909233215577423 54.90378535660267, 8.91007328531467 54.90384436346753, 8.910718129321962 54.90386857648559, 8.911029856492748 54.90379156736984, 8.9118980953196 54.90313327576361, 8.91273668525441 54.90328434571585, 8.913181500265731 54.90328987892698, 8.913486575162439 54.90306572679899, 8.913400527633589 54.9027227378051, 8.913313414808915 54.90240822941612, 8.913619549104533 54.90215559677154, 8.914212619647481 54.90216296994305, 8.914901338534195 54.90225700832229, 8.915636287828519 54.90243709747126, 8.915990505778943 54.90263382517271, 8.916266009376349 54.90278683407465, 8.916951550259522 54.90296630199148, 8.91739636092491 54.90297182049284, 8.917679238185238 54.90288740789259, 8.917946401490164 54.90280768268207, 8.918366505225084 54.90281289144363, 8.918539481912177 54.90281503573613, 8.918916747444218 54.90275322889647, 8.919186236681346 54.90270907859659, 8.919881347432506 54.90263221024254, 8.920724727702739 54.90255717359411, 8.921365104043341 54.90262208523785, 8.922047481504586 54.90288696484119, 8.923021110502273 54.90329790722685, 8.92361207759631 54.90336219661784, 8.924501710642671 54.90337318564667, 8.933761017991971 54.90272545616052, 8.938993440420768 54.90239445181665, 8.940307442209459 54.9024217644529, 8.941201867592223 54.90252976572945, 8.942014490032596 54.90257204820106, 8.944317990787443 54.90253544460071, 8.945694833011117 54.90250369110702, 8.947938647704653 54.90256336386066, 8.951529782406567 54.90186280243785, 8.952262941897583 54.90177462929255, 8.95280143650772 54.90163555738002, 8.953504165744725 54.90161172062113, 8.954233776672556 54.90162056285467, 8.95494004328823 54.90149969322513, 8.955173973069646 54.90124367428366, 8.955520735059476 54.90097284231476, 8.955939300490344 54.90104262234158, 8.956353155269991 54.90124176896278, 8.957024279930993 54.90131460100243, 8.957420678350084 54.90122232501368, 8.957822961451496 54.9009683368455, 8.958504675145052 54.90075008119949, 8.95935063525102 54.90064705196078, 8.960199528282766 54.90046316239492, 8.962494791182234 54.8998760731098, 8.962780680322778 54.89973391386506, 8.963112731357578 54.89946189343874, 8.965314874034096 54.89826567756039, 8.972978272987687 54.89663684977838, 8.977434978293926 54.89567604393878, 8.984197151398503 54.89206820176047, 8.996857787242897 54.88979501165417, 9.012550397433836 54.886832864769, 9.014755682801169 54.88640605874564, 9.029474699796186 54.88033958286466, 9.029081715778485 54.87820816061524, 9.036480936043871 54.87577154653471, 9.048239957284773 54.8718765513564, 9.05695881674065 54.87288918885783, 9.057637158077068 54.87291551808561, 9.058061917193019 54.87278975604792, 9.06326934472926 54.87105067478851, 9.068305237329936 54.87138627516848, 9.071614520759715 54.87107346514464, 9.076067710750298 54.87176861754559, 9.078638907596529 54.87166269731177, 9.090454976687187 54.87018470175391, 9.091195003198026 54.87021662677039, 9.092013403201813 54.87036813336389, 9.094459412550288 54.87142726408528, 9.095732841649719 54.87190597890703, 9.099497050510536 54.87195636020626, 9.110216985317436 54.87391336314347, 9.113357064937485 54.87354372010098, 9.118234077238103 54.87287874420851, 9.123241036346762 54.87252010486247, 9.127881291401648 54.87291114492674, 9.135976657357519 54.87385914920162, 9.141165880709153 54.87317850332636, 9.142107971061188 54.87312216984146, 9.143330468613277 54.87302263597486, 9.155061066950392 54.87066112320868, 9.160268926719572 54.86884936166684, 9.162265630179425 54.86852333403758, 9.172653693402115 54.86616962564322, 9.186146761548585 54.86310880620158, 9.18756680711188 54.86112849685139, 9.191574743917464 54.86030819438033, 9.192723307065663 54.85988922502751, 9.194611609367682 54.85919065378102, 9.196080899001599 54.85896339445395, 9.205086569323758 54.85901034287102, 9.223457997953581 54.85357400974139, 9.234311192380991 54.85123834388652, 9.240138464331951 54.84998379338293, 9.244829836059928 54.84386487505107, 9.239810782473212 54.83988928785143, 9.238814133799385 54.83907606521586, 9.235566678801456 54.83554925618321, 9.23531989134673 54.83528121070408, 9.235252226981103 54.83520692466846, 9.23516047213162 54.83510618909329, 9.235755295908696 54.83110350999137, 9.238866586506568 54.82602006816025, 9.242126903993112 54.82163844269213, 9.242739468510045 54.82092020448128, 9.245961771250434 54.81714155590466, 9.250081139449991 54.80971527824261, 9.258524934859318 54.81055176968724, 9.265182304306254 54.81079572298634, 9.266480120150106 54.81139146657206, 9.269911165979988 54.81216551229302, 9.27332931128929 54.81175427965731, 9.275363596313891 54.811248722839, 9.280880130683405 54.80987753596143, 9.284050183812585 54.8096135190215, 9.286091042361631 54.80447326268398, 9.294776513155769 54.80187260047654, 9.295393929602605 54.80329128404895, 9.292042118540174 54.80614468947466, 9.293485270179373 54.80898389644526, 9.307620297696497 54.8077636271932, 9.322927538373438 54.8061917451181, 9.327226918373478 54.80578271000049, 9.329345759902498 54.80556888003301, 9.330333017366472 54.80413307114927, 9.343610061741657 54.80024799130854, 9.34539648276316 54.80217685257744, 9.342099879889467 54.80362978879669, 9.343133258764389 54.80706563877467, 9.343989939169051 54.80695016682755, 9.346531065485005 54.80663219320679, 9.34771268189095 54.80774674456632, 9.35124548194691 54.81112139763369, 9.354649294064471 54.81439650205232, 9.356214356657423 54.81513748897291, 9.360507108921929 54.81615417718353, 9.361922397327849 54.81599878458542, 9.362586507386972 54.81510483499451, 9.363188566346095 54.81525380052801, 9.363512421176392 54.81534643447074, 9.36287569041939 54.81654296721357, 9.363944701178266 54.81731233037858, 9.366819066523176 54.81838227640023, 9.367254455549025 54.8188614570936, 9.368849180935221 54.81919618238635, 9.370822445673616 54.81921369749757, 9.371096010126605 54.81975036951362, 9.372483039803347 54.82016631122996, 9.373848407290888 54.82112792484, 9.373014641525991 54.82150643723383, 9.372499781909424 54.82216596726533, 9.373269570582034 54.82256906091845, 9.373707327306329 54.82311904910976, 9.373898411717946 54.8236668541348, 9.373818163813802 54.82436659529827, 9.37392450558727 54.8250086265777, 9.37471052178582 54.82560917574494, 9.375495709894215 54.82582698258975, 9.375053200249614 54.82664506911738, 9.374979570379272 54.82709555462882, 9.375434616176474 54.8285479569666, 9.375734518878795 54.82887114796522, 9.376247459986629 54.82913608280643, 9.375925469953113 54.82955502237973, 9.375670414955312 54.82991294317024, 9.375328095600475 54.8303933101223, 9.375182514859299 54.8306074017664, 9.374250564607166 54.83116453286616, 9.374569552699787 54.83181645080362, 9.374722452696604 54.8321289253659, 9.374630309262296 54.83325883889067, 9.375660566548717 54.83321562526019, 9.375564483388212 54.83373714028444, 9.376552398271041 54.83371024261645, 9.377507975415144 54.83335063869217, 9.378754801340285 54.83307983749415, 9.380048221627938 54.83414117596728, 9.380519327886979 54.83514143082527, 9.380869269950171 54.83535094800006, 9.381538805031953 54.83539268433592, 9.380911885867084 54.83735247818822, 9.381633831934606 54.83833749297919, 9.38268066891103 54.83920144897347, 9.387741411288312 54.83831850436169, 9.390643429478944 54.83832129888273, 9.391815588056344 54.83833150137205, 9.39314761780334 54.83852115908712, 9.395257811804237 54.83872507821116, 9.397030995953591 54.83929682602528, 9.397780044324477 54.83914304155198, 9.39967624246426 54.83978863657625, 9.400734671944344 54.84003540567107, 9.402743183263354 54.84050365106531, 9.40309909649735 54.83973509812169, 9.403557077827173 54.83885959883899, 9.404650596722325 54.83986510845865, 9.407184023513681 54.84231878498538, 9.408280761993042 54.84273561782301, 9.411130803685106 54.8422970137534, 9.411688805865836 54.84189070675384, 9.413472513491834 54.84082117406081, 9.415558551723231 54.83953665942545, 9.417149659815285 54.83856043764423, 9.418044451879229 54.83818895246688, 9.417965236487126 54.83726228457864, 9.41853679338686 54.83662606365688, 9.416386872565019 54.83593246472307, 9.41622468837511 54.83534800641112, 9.416093782532116 54.83483640636618, 9.416128591862732 54.83427872868887, 9.416203009873843 54.83378074575865, 9.41647910388094 54.83343881304852, 9.417045482977247 54.83300437321427, 9.417401086907523 54.83276995991241, 9.417822608978941 54.83236989998655, 9.418257726222029 54.83224300634122, 9.418562819948995 54.83237618702763, 9.419014263852377 54.83241563510717, 9.419427003800385 54.83235977831853, 9.42040055171157 54.8319499636946, 9.428720323971564 54.8271100403442, 9.435200657747506 54.82708983220122, 9.437432852530936 54.82798736236455, 9.449432701617107 54.83281036104537, 9.45482205556995 54.83306264585416, 9.466363266936169 54.81622588440903, 9.558500579719869 54.75475258315733, 9.635535980512449 54.66205303288146, 9.73595727144688 54.46796550708945, 9.580424577271124 54.29842611237022, 9.571735345296947 54.18527941246731, 9.648603148755978 54.12378516970008, 9.699848351061998 54.00079668416564, 9.597357946449957 53.85731011770878, 9.387252616995273 53.81631395586396, 9.345045563118045 53.75732709229536, 9.261527390877701 53.69590102225634, 8.897849502430567 53.57935882215388, 8.509912386051875 53.62181992683788, 8.239360085340412 53.69332547032951, 7.738559333305226 53.62979289861116, 7.373316166368664 53.62670670733169, 7.24840131160062 53.50569522420729, 7.132463715530363 53.35510713510976, 6.912830786753471 53.34576105303415))"
1,"POLYGON ((10.88585578061115 54.62663945297006, 10.90425000000005 54.63738888800003, 11.00575000000003 54.64119444400006, 11.07500000000005 54.63786111000007, 11.15783333300004 54.62213888800005, 11.20858333300004 54.60916666600008, 11.26011111100007 54.58644444400005, 11.32158333300004 54.56988888800004, 11.38466666700003 54.53249999900004, 11.44350000000003 54.49808333200008, 11.4735760008328 54.48387055148145, 11.27307606185683 54.36976214076897, 11.06809525263275 54.36976214076897, 10.83236732202506 54.51324870722583, 10.87336348386987 54.59524103091546, 10.88585578061115 54.62663945297006))"
